-15.707964, -0.000000
-15.676548, 0.002004
-15.645132, 0.004013
-15.613716, 0.006027
-15.582300, 0.008043
-15.550885, 0.010059
-15.519468, 0.012074
-15.488052, 0.014085
-15.456636, 0.016089
-15.425220, 0.018087
-15.393805, 0.020074
-15.362389, 0.022050
-15.330973, 0.024012
-15.299557, 0.025958
-15.268141, 0.027887
-15.236725, 0.029796
-15.205310, 0.031683
-15.173894, 0.033547
-15.142478, 0.035386
-15.111061, 0.037197
-15.079645, 0.038979
-15.048229, 0.040729
-15.016813, 0.042447
-14.985397, 0.044130
-14.953981, 0.045777
-14.922565, 0.047385
-14.891150, 0.048953
-14.859735, 0.050479
-14.828319, 0.051962
-14.796903, 0.053400
-14.765487, 0.054791
-14.734071, 0.056134
-14.702654, 0.057427
-14.671238, 0.058669
-14.639822, 0.059858
-14.608406, 0.060993
-14.576990, 0.062072
-14.545574, 0.063095
-14.514158, 0.064060
-14.482743, 0.064966
-14.451327, 0.065811
-14.419911, 0.066595
-14.388495, 0.067316
-14.357080, 0.067975
-14.325663, 0.068568
-14.294247, 0.069097
-14.262831, 0.069559
-14.231415, 0.069955
-14.199999, 0.070284
-14.168583, 0.070544
-14.137168, 0.070736
-14.105752, 0.070858
-14.074336, 0.070911
-14.042920, 0.070894
-14.011504, 0.070807
-13.980088, 0.070650
-13.948672, 0.070422
-13.917255, 0.070123
-13.885839, 0.069753
-13.854424, 0.069313
-13.823008, 0.068802
-13.791593, 0.068221
-13.760177, 0.067570
-13.728761, 0.066849
-13.697345, 0.066059
-13.665929, 0.065199
-13.634513, 0.064271
-13.603097, 0.063275
-13.571681, 0.062213
-13.540265, 0.061083
-13.508848, 0.059888
-13.477432, 0.058628
-13.446017, 0.057304
-13.414601, 0.055918
-13.383185, 0.054469
-13.351769, 0.052960
-13.320354, 0.051391
-13.288938, 0.049764
-13.257522, 0.048080
-13.226106, 0.046341
-13.194690, 0.044547
-13.163274, 0.042701
-13.131858, 0.040804
-13.100442, 0.038857
-13.069026, 0.036862
-13.037610, 0.034822
-13.006194, 0.032737
-12.974778, 0.030609
-12.943362, 0.028441
-12.911946, 0.026234
-12.880530, 0.023991
-12.849114, 0.021713
-12.817698, 0.019402
-12.786283, 0.017061
-12.754868, 0.014691
-12.723452, 0.012295
-12.692035, 0.009875
-12.660619, 0.007433
-12.629203, 0.004972
-12.597787, 0.002493
-12.566371, 0.000000
-12.534955, -0.002506
-12.503539, -0.005022
-12.472123, -0.007545
-12.440707, -0.010074
-12.409292, -0.012606
-12.377876, -0.015138
-12.346460, -0.017668
-12.315044, -0.020194
-12.283628, -0.022712
-12.252212, -0.025221
-12.220796, -0.027718
-12.189380, -0.030200
-12.157964, -0.032666
-12.126548, -0.035111
-12.095132, -0.037535
-12.063717, -0.039934
-12.032301, -0.042306
-12.000885, -0.044649
-11.969469, -0.046960
-11.938053, -0.049236
-11.906637, -0.051476
-11.875220, -0.053677
-11.843804, -0.055836
-11.812388, -0.057952
-11.780972, -0.060021
-11.749557, -0.062042
-11.718141, -0.064013
-11.686726, -0.065931
-11.655310, -0.067794
-11.623894, -0.069599
-11.592478, -0.071346
-11.561062, -0.073032
-11.529646, -0.074655
-11.498229, -0.076212
-11.466813, -0.077703
-11.435397, -0.079125
-11.403981, -0.080477
-11.372565, -0.081756
-11.341150, -0.082962
-11.309734, -0.084092
-11.278318, -0.085145
-11.246902, -0.086120
-11.215487, -0.087015
-11.184071, -0.087829
-11.152655, -0.088561
-11.121239, -0.089209
-11.089822, -0.089773
-11.058406, -0.090251
-11.026990, -0.090642
-10.995575, -0.090946
-10.964159, -0.091161
-10.932743, -0.091288
-10.901327, -0.091325
-10.869911, -0.091272
-10.838495, -0.091128
-10.807079, -0.090893
-10.775663, -0.090567
-10.744247, -0.090149
-10.712831, -0.089640
-10.681415, -0.089038
-10.650000, -0.088346
-10.618584, -0.087561
-10.587168, -0.086686
-10.555752, -0.085719
-10.524336, -0.084662
-10.492920, -0.083514
-10.461504, -0.082277
-10.430088, -0.080951
-10.398672, -0.079537
-10.367256, -0.078036
-10.335840, -0.076448
-10.304425, -0.074775
-10.273008, -0.073018
-10.241592, -0.071177
-10.210176, -0.069255
-10.178761, -0.067253
-10.147345, -0.065171
-10.115929, -0.063012
-10.084513, -0.060777
-10.053097, -0.058468
-10.021681, -0.056087
